age,fnlwgt,education,educational-num,marital-status,relationship,race,gender,capital-gain,capital-loss,hours-per-week,income
30,325509,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,35,0
33,345277,Bachelors,13,Never-married,Not-in-family,White,Female,0,0,45,1
51,258735,HS-grad,9,Divorced,Not-in-family,White,Male,0,0,81,0
26,167350,12th,8,Never-married,Own-child,White,Male,0,0,40,0
44,229148,HS-grad,9,Never-married,Not-in-family,Black,Male,0,0,35,0
44,174491,HS-grad,9,Widowed,Unmarried,Black,Female,0,0,30,0
44,167280,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,0
18,92864,12th,8,Never-married,Own-child,White,Female,0,0,20,0
25,126797,HS-grad,9,Married-spouse-absent,Not-in-family,White,Male,0,0,40,0
29,108594,HS-grad,9,Never-married,Own-child,White,Male,0,0,40,0
66,350498,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,28,0
41,42563,Bachelors,13,Married-civ-spouse,Wife,White,Female,0,0,25,1
78,87052,HS-grad,9,Widowed,Unmarried,White,Female,0,0,5,0
24,107452,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,0
68,168794,Preschool,1,Never-married,Not-in-family,White,Male,0,0,10,0
34,408813,HS-grad,9,Married-civ-spouse,Wife,White,Female,0,0,40,1
34,129775,HS-grad,9,Divorced,Not-in-family,White,Male,0,0,40,0
26,266505,HS-grad,9,Married-civ-spouse,Husband,White,Male,5013,0,38,0
54,168723,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
20,161922,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,43,0
45,114459,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,50,1
28,163862,Bachelors,13,Married-civ-spouse,Husband,White,Male,5178,0,40,1
43,395997,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,55,0
64,201700,7th-8th,4,Married-civ-spouse,Husband,White,Male,0,0,40,0
56,147653,Some-college,10,Married-civ-spouse,Wife,White,Female,0,0,50,0
44,187821,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,55,0
42,201785,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,50,1
39,370032,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,45,0
26,369166,Some-college,10,Never-married,Other-relative,White,Female,0,0,65,0
26,334267,Some-college,10,Never-married,Not-in-family,White,Male,0,0,40,0
39,249392,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,72,0
53,191565,1st-4th,2,Divorced,Unmarried,Black,Female,0,0,40,0
57,176079,Masters,14,Divorced,Not-in-family,White,Female,0,0,40,0
27,132326,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,0
29,389713,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,0,0,40,1
44,64632,Doctorate,16,Married-civ-spouse,Husband,White,Male,0,0,60,0
29,196243,HS-grad,9,Never-married,Not-in-family,White,Female,0,0,40,0
63,113756,HS-grad,9,Never-married,Own-child,White,Female,0,0,40,0
37,112264,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
50,184424,Some-college,10,Married-civ-spouse,Wife,White,Female,0,1902,38,1
38,187411,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,1
39,176296,HS-grad,9,Married-civ-spouse,Husband,Black,Male,0,1887,40,1
36,140854,7th-8th,4,Married-civ-spouse,Husband,White,Male,0,0,45,0
39,48063,12th,8,Married-civ-spouse,Husband,White,Male,0,0,32,0
40,300838,1st-4th,2,Married-civ-spouse,Husband,Other,Male,0,0,40,0
27,43652,Bachelors,13,Never-married,Not-in-family,White,Female,0,0,40,0
35,54576,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
38,255941,Masters,14,Never-married,Not-in-family,White,Female,10520,0,50,1
26,248990,Some-college,10,Never-married,Own-child,White,Male,0,0,40,0
29,109001,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,35,0
40,142444,Bachelors,13,Never-married,Not-in-family,White,Female,0,0,45,0
49,175109,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,50,1
52,403027,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,50,0
46,180695,Some-college,10,Never-married,Own-child,White,Female,0,0,40,0
37,193106,Bachelors,13,Never-married,Not-in-family,White,Female,0,0,30,0
25,87487,Bachelors,13,Never-married,Own-child,White,Female,0,0,50,0
36,116554,Bachelors,13,Never-married,Not-in-family,White,Female,0,0,40,0
46,305160,1st-4th,2,Married-civ-spouse,Husband,White,Male,0,0,40,0
56,208809,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,1902,40,1
27,94064,Assoc-voc,11,Divorced,Not-in-family,White,Male,0,0,40,0
35,56352,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,0,0,40,0
61,153790,Assoc-acdm,12,Widowed,Unmarried,Black,Female,0,0,40,0
20,161092,Some-college,10,Never-married,Own-child,White,Male,0,0,14,0
31,446358,Doctorate,16,Never-married,Not-in-family,White,Male,0,0,50,1
20,171398,10th,6,Never-married,Not-in-family,Other,Male,0,0,40,0
46,237731,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,0,0,40,0
19,149823,Some-college,10,Never-married,Own-child,White,Male,0,0,20,0
21,202570,12th,8,Never-married,Other-relative,Black,Male,0,0,48,0
18,266681,11th,7,Never-married,Own-child,White,Male,0,0,20,0
59,105745,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,0,0,45,1
31,116508,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,48,0
35,38905,Some-college,10,Divorced,Not-in-family,White,Female,0,0,50,0
44,30126,Some-college,10,Divorced,Unmarried,White,Female,0,0,40,0
26,162487,Bachelors,13,Never-married,Not-in-family,White,Male,0,0,20,0
44,38434,Bachelors,13,Widowed,Unmarried,White,Female,0,0,40,1
33,176673,HS-grad,9,Never-married,Not-in-family,Black,Female,0,0,40,0
28,31842,Bachelors,13,Never-married,Own-child,White,Male,0,0,40,0
29,210867,11th,7,Separated,Unmarried,White,Male,0,0,40,0
36,167482,10th,6,Never-married,Not-in-family,White,Male,0,0,40,0
45,192323,Assoc-acdm,12,Married-civ-spouse,Husband,White,Male,0,0,66,0
46,226871,Bachelors,13,Divorced,Not-in-family,Black,Male,0,0,50,1
48,47686,11th,7,Married-civ-spouse,Wife,White,Female,0,0,40,0
50,74879,HS-grad,9,Married-spouse-absent,Unmarried,White,Female,0,0,40,0
23,27881,Some-college,10,Never-married,Not-in-family,White,Male,0,0,66,0
52,136175,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,35,0
42,32185,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,60,1
61,124971,Doctorate,16,Married-civ-spouse,Husband,White,Male,0,0,40,1
37,80680,Bachelors,13,Divorced,Unmarried,White,Female,1151,0,35,0
34,340917,HS-grad,9,Separated,Not-in-family,White,Male,2174,0,45,0
25,364631,HS-grad,9,Never-married,Own-child,White,Female,0,0,40,0
33,154227,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,50,1
21,460835,HS-grad,9,Never-married,Other-relative,White,Male,0,0,45,0
37,130805,Assoc-acdm,12,Married-civ-spouse,Husband,White,Male,0,0,99,1
35,268620,HS-grad,9,Divorced,Not-in-family,White,Female,0,0,45,0
45,160440,HS-grad,9,Divorced,Not-in-family,White,Male,0,0,42,0
45,169092,HS-grad,9,Divorced,Not-in-family,White,Female,0,0,55,0
59,139344,Some-college,10,Married-civ-spouse,Wife,White,Female,0,0,40,1
41,150533,Prof-school,15,Married-civ-spouse,Husband,White,Male,0,0,50,1
41,205153,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,0,0,40,0
47,137354,Some-college,10,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,40,0
48,34998,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,48,1
38,272476,Bachelors,13,Married-civ-spouse,Wife,White,Female,0,0,24,1
33,427812,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,15,0
19,129151,HS-grad,9,Never-married,Not-in-family,White,Female,0,0,40,0
36,68273,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,1
40,84136,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,25,0
23,242912,Some-college,10,Never-married,Own-child,White,Female,4650,0,40,0
45,347993,7th-8th,4,Married-civ-spouse,Husband,White,Male,0,0,44,0
37,42044,HS-grad,9,Divorced,Not-in-family,White,Male,0,0,35,0
55,162205,HS-grad,9,Married-civ-spouse,Husband,White,Male,5178,0,72,1
34,454508,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,65,0
42,443508,Doctorate,16,Married-civ-spouse,Husband,White,Male,0,0,45,1
43,153132,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,1
40,238574,Prof-school,15,Married-civ-spouse,Husband,White,Male,0,0,55,1
28,90872,Some-college,10,Divorced,Not-in-family,Black,Female,0,0,40,0
56,151474,9th,5,Divorced,Unmarried,White,Female,0,0,40,0
43,602513,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,50,1
18,244571,11th,7,Never-married,Own-child,White,Female,0,0,10,0
21,77572,HS-grad,9,Never-married,Not-in-family,Asian-Pac-Islander,Female,0,0,34,0
30,177522,HS-grad,9,Married-civ-spouse,Own-child,White,Female,0,0,20,0
31,236391,Some-college,10,Never-married,Not-in-family,White,Female,0,0,40,0
62,265007,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,60,0
40,244172,5th-6th,3,Married-civ-spouse,Husband,White,Male,0,0,40,0
55,134042,Masters,14,Married-civ-spouse,Wife,White,Female,0,0,40,1
36,151322,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,45,1
35,266645,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
37,183800,Assoc-acdm,12,Married-civ-spouse,Husband,White,Male,0,1887,40,1
28,292536,Some-college,10,Never-married,Not-in-family,White,Male,0,0,50,0
37,61778,Bachelors,13,Never-married,Not-in-family,White,Male,0,0,30,0
57,189824,Some-college,10,Married-civ-spouse,Husband,Black,Male,7298,0,40,1
34,177596,Assoc-voc,11,Married-civ-spouse,Wife,White,Female,0,0,40,1
53,153486,10th,6,Married-civ-spouse,Husband,White,Male,0,0,40,1
66,127139,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,1
21,369084,Some-college,10,Never-married,Other-relative,White,Male,0,0,10,0
44,219288,7th-8th,4,Married-civ-spouse,Husband,White,Male,0,0,35,0
27,295799,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,0
46,56482,HS-grad,9,Married-civ-spouse,Husband,Black,Male,0,0,30,1
17,275051,11th,7,Never-married,Own-child,White,Female,0,0,8,0
28,142443,HS-grad,9,Never-married,Own-child,White,Male,0,0,40,0
41,323919,7th-8th,4,Married-civ-spouse,Husband,White,Male,0,0,40,0
38,103925,HS-grad,9,Married-civ-spouse,Wife,White,Female,0,0,40,1
29,131310,Assoc-acdm,12,Never-married,Own-child,White,Female,0,0,40,0
26,212800,Assoc-acdm,12,Never-married,Own-child,White,Female,0,0,36,0
28,162551,7th-8th,4,Married-civ-spouse,Other-relative,Asian-Pac-Islander,Female,0,0,48,0
40,184655,Assoc-acdm,12,Never-married,Other-relative,White,Male,0,0,25,0
35,61343,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,45,0
39,497788,Assoc-acdm,12,Married-civ-spouse,Husband,White,Male,0,0,50,1
29,350162,Bachelors,13,Married-civ-spouse,Wife,White,Male,0,0,40,1
34,248795,HS-grad,9,Never-married,Not-in-family,White,Female,0,0,45,0
41,174201,HS-grad,9,Divorced,Unmarried,White,Male,0,0,40,0
36,125933,Prof-school,15,Never-married,Not-in-family,White,Male,0,0,55,1
60,532845,1st-4th,2,Married-civ-spouse,Husband,White,Male,0,0,40,1
24,381895,11th,7,Divorced,Unmarried,White,Female,0,0,40,0
34,173495,HS-grad,9,Divorced,Not-in-family,White,Male,0,0,40,0
38,237713,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,60,0
25,132661,Assoc-voc,11,Never-married,Own-child,White,Female,0,0,60,0
40,95639,HS-grad,9,Never-married,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,0
27,176683,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,0,0,60,0
66,193132,9th,5,Separated,Not-in-family,Black,Female,0,0,30,0
50,213041,HS-grad,9,Divorced,Unmarried,White,Female,0,0,40,0
26,192022,Bachelors,13,Never-married,Own-child,White,Female,0,0,40,0
18,131825,11th,7,Never-married,Own-child,White,Male,0,0,21,0
44,160369,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,60,0
31,97453,HS-grad,9,Divorced,Unmarried,White,Female,0,0,40,0
52,279344,Masters,14,Married-civ-spouse,Wife,White,Female,15024,0,60,1
34,284843,HS-grad,9,Never-married,Not-in-family,Black,Male,594,0,60,0
40,212760,HS-grad,9,Divorced,Not-in-family,White,Male,0,0,40,0
34,22641,HS-grad,9,Never-married,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,0
25,177221,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,75,0
22,238831,Some-college,10,Never-married,Own-child,White,Male,0,0,40,0
47,230136,HS-grad,9,Married-civ-spouse,Husband,Black,Male,0,0,60,1
43,341204,Some-college,10,Divorced,Not-in-family,White,Female,0,0,40,0
33,112584,Some-college,10,Divorced,Not-in-family,White,Female,0,0,25,0
23,277328,Some-college,10,Never-married,Own-child,White,Male,0,0,32,0
41,222596,Bachelors,13,Married-civ-spouse,Husband,White,Male,15024,0,45,1
36,96452,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,45,0
43,228320,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
42,373403,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,50,0
51,160724,Doctorate,16,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,99,0
47,454989,HS-grad,9,Married-civ-spouse,Wife,White,Female,0,0,40,1
57,257200,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,1
33,272411,Bachelors,13,Never-married,Not-in-family,White,Female,0,0,40,0
36,258289,HS-grad,9,Never-married,Own-child,White,Male,0,0,35,0
47,225065,5th-6th,3,Separated,Unmarried,White,Female,0,0,40,0
44,237993,Prof-school,15,Married-civ-spouse,Husband,White,Male,0,0,45,0
27,295289,Some-college,10,Never-married,Own-child,Black,Female,0,0,30,0
33,422718,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
59,53481,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,50,0
39,280570,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,45,0
37,224947,Assoc-voc,11,Never-married,Not-in-family,White,Male,0,0,40,0
23,35633,Some-college,10,Never-married,Not-in-family,White,Male,0,0,40,0
26,242464,HS-grad,9,Married-civ-spouse,Husband,White,Male,3103,0,40,1
41,70447,Some-college,10,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,60,0
21,202373,Some-college,10,Married-civ-spouse,Husband,Black,Male,0,0,40,0
61,162397,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,1
33,295591,5th-6th,3,Married-spouse-absent,Not-in-family,White,Male,0,0,40,0
59,202682,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
32,236543,12th,8,Married-civ-spouse,Other-relative,White,Male,0,0,40,0
27,209801,Some-college,10,Never-married,Not-in-family,White,Female,0,0,45,0
48,255439,Some-college,10,Never-married,Not-in-family,White,Male,0,0,40,0
27,86153,HS-grad,9,Never-married,Unmarried,White,Female,0,0,40,0
36,99374,Some-college,10,Divorced,Not-in-family,White,Male,0,0,40,0
42,147510,Bachelors,13,Separated,Unmarried,White,Male,0,0,40,0
57,190748,Some-college,10,Divorced,Unmarried,White,Female,0,0,35,0
46,196649,HS-grad,9,Divorced,Unmarried,White,Male,0,0,40,0
34,205704,Masters,14,Never-married,Not-in-family,White,Male,0,0,35,0
28,193122,HS-grad,9,Divorced,Other-relative,White,Male,0,0,50,0
32,185433,Some-college,10,Married-civ-spouse,Wife,Black,Female,0,0,40,1
29,137063,HS-grad,9,Never-married,Unmarried,White,Male,0,0,38,0
22,141028,HS-grad,9,Never-married,Own-child,Black,Male,0,0,30,0
52,209642,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,45,1
50,116211,Prof-school,15,Married-civ-spouse,Husband,White,Male,0,0,52,1
28,239539,HS-grad,9,Married-spouse-absent,Own-child,Asian-Pac-Islander,Male,0,0,40,0
35,87556,HS-grad,9,Divorced,Not-in-family,White,Male,0,0,40,0
28,273269,Some-college,10,Never-married,Not-in-family,Black,Male,0,0,40,0
33,105229,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,0
25,247006,Assoc-acdm,12,Married-civ-spouse,Husband,White,Male,0,0,45,0
70,235781,Some-college,10,Divorced,Not-in-family,Asian-Pac-Islander,Male,0,0,40,0
33,103435,Assoc-voc,11,Separated,Not-in-family,White,Male,0,0,45,0
45,129371,9th,5,Separated,Unmarried,Other,Female,0,0,40,0
33,298785,10th,6,Divorced,Not-in-family,White,Male,0,0,40,0
32,100135,Some-college,10,Never-married,Own-child,White,Female,0,0,15,0
43,328570,Some-college,10,Divorced,Unmarried,Black,Female,0,0,38,0
20,254547,HS-grad,9,Never-married,Not-in-family,Black,Female,0,0,35,0
39,278187,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
23,440456,Bachelors,13,Never-married,Not-in-family,White,Male,0,0,40,0
55,190091,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,50,1
20,368852,Some-college,10,Never-married,Own-child,White,Female,0,0,20,0
28,226089,10th,6,Never-married,Unmarried,White,Female,0,0,40,0
50,166220,Assoc-acdm,12,Married-civ-spouse,Wife,White,Female,3942,0,40,0
29,107160,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,40,0
30,311913,HS-grad,9,Married-civ-spouse,Wife,White,Female,0,0,40,1
42,119359,Prof-school,15,Married-civ-spouse,Wife,Amer-Indian-Eskimo,Female,15024,0,40,1
32,186784,Bachelors,13,Married-civ-spouse,Wife,White,Female,5013,0,45,0
41,303521,Bachelors,13,Divorced,Not-in-family,White,Male,4650,0,45,0
32,172375,Bachelors,13,Never-married,Not-in-family,White,Male,0,0,38,0
34,118551,Bachelors,13,Never-married,Not-in-family,White,Female,0,0,40,0
36,126675,11th,7,Married-civ-spouse,Husband,White,Male,0,1579,40,0
70,195739,10th,6,Widowed,Unmarried,White,Male,0,0,45,0
49,224393,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,55,1
31,183043,Masters,14,Married-civ-spouse,Husband,White,Male,0,1977,48,1
47,165468,HS-grad,9,Married-civ-spouse,Husband,White,Male,7298,0,40,1
38,65382,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,1
34,405577,Some-college,10,Never-married,Not-in-family,White,Male,0,0,40,0
34,137991,Bachelors,13,Never-married,Own-child,White,Female,0,0,35,0
37,172425,HS-grad,9,Divorced,Unmarried,White,Female,0,0,40,0
56,78090,Some-college,10,Divorced,Unmarried,White,Female,0,0,48,0
44,151089,Masters,14,Married-civ-spouse,Husband,White,Male,0,1887,60,1
23,336360,7th-8th,4,Never-married,Own-child,Black,Male,0,0,40,0
45,326064,Some-college,10,Divorced,Unmarried,Black,Female,6497,0,35,0
33,188467,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,40,0
43,182217,Bachelors,13,Married-civ-spouse,Wife,White,Female,0,0,35,0
27,189775,12th,8,Never-married,Own-child,Black,Female,0,0,44,0
22,125040,Some-college,10,Never-married,Own-child,White,Male,0,0,40,0
30,116666,Masters,14,Divorced,Not-in-family,Asian-Pac-Islander,Male,0,0,50,1
41,75171,Bachelors,13,Divorced,Unmarried,White,Female,0,0,40,0
60,63526,Bachelors,13,Married-civ-spouse,Husband,Black,Male,0,0,40,1
27,221912,HS-grad,9,Never-married,Own-child,White,Male,0,0,40,0
64,223830,9th,5,Never-married,Not-in-family,White,Female,0,0,38,0
33,80933,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,60,0
32,68330,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,1485,40,0
35,241126,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,40,1
24,376474,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
53,196328,HS-grad,9,Married-civ-spouse,Husband,Black,Male,0,0,45,1
46,31141,Some-college,10,Divorced,Not-in-family,White,Male,0,0,40,0
35,191480,Bachelors,13,Married-spouse-absent,Not-in-family,Black,Male,0,0,40,0
48,175622,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,0,0,40,1
30,234824,HS-grad,9,Married-civ-spouse,Wife,White,Female,0,0,72,0
37,112660,9th,5,Divorced,Own-child,White,Male,0,0,35,0
39,206253,Bachelors,13,Married-civ-spouse,Wife,White,Female,0,0,40,0
17,100828,11th,7,Never-married,Not-in-family,White,Male,0,0,20,0
25,122175,HS-grad,9,Never-married,Own-child,White,Male,0,0,40,0
50,133963,Bachelors,13,Married-civ-spouse,Wife,White,Female,0,1977,40,1
53,190762,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,45,1
84,135839,Assoc-voc,11,Widowed,Not-in-family,White,Female,0,0,14,0
64,198466,HS-grad,9,Widowed,Not-in-family,White,Female,0,0,70,0
32,235124,Assoc-voc,11,Divorced,Not-in-family,White,Male,0,0,40,0
23,325596,Some-college,10,Never-married,Not-in-family,White,Male,0,0,40,0
34,157886,Assoc-acdm,12,Separated,Unmarried,White,Female,0,0,40,0
44,111483,10th,6,Never-married,Own-child,White,Male,0,0,50,0
29,178272,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
33,98168,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,30,1
49,123681,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,43,1
48,309212,Some-college,10,Divorced,Not-in-family,White,Female,0,0,40,0
28,112425,Bachelors,13,Divorced,Not-in-family,White,Female,0,0,40,0
32,127651,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
28,300915,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,1902,43,1
29,100368,9th,5,Widowed,Unmarried,White,Female,0,0,27,0
29,201017,Masters,14,Never-married,Not-in-family,White,Male,0,0,55,0
24,69640,Bachelors,13,Never-married,Own-child,White,Male,0,0,40,0
33,80058,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,40,0
34,177437,10th,6,Married-civ-spouse,Husband,White,Male,0,0,60,0
47,62143,Masters,14,Married-civ-spouse,Wife,White,Female,15024,0,40,1
27,56658,HS-grad,9,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,8,0
29,154236,HS-grad,9,Married-civ-spouse,Husband,White,Male,4386,0,58,1
