SEQID,AGEG5LFS,GENDER_R,U01b000A,U01B_Collapsed_AS_Cleaned,U01b000S,U01b000T,PVLIT1,PVNUM1,ActionSeqOrder
26,50-54,Male,36,MAIL_VIEWED,1,198517,304.85888,322.07024,32
26,50-54,Male,36,MAIL_DRAG,1,198517,304.85888,322.07024,33
26,50-54,Male,36,FOLDER_VIEWED,1,198517,304.85888,322.07024,34
26,50-54,Male,36,MAIL_DROP,1,198517,304.85888,322.07024,35
26,50-54,Male,36,MAIL_MOVED,1,198517,304.85888,322.07024,36
26,50-54,Male,36,NEXT_INQUIRY,1,198517,304.85888,322.07024,37
28,25-29,Female,62,MAIL_VIEWED,1,124312,360.60548,323.03921,0
28,25-29,Female,62,FOLDER_VIEWED,1,124312,360.60548,323.03921,1
28,25-29,Female,62,MENU,1,124312,360.60548,323.03921,2
28,25-29,Female,62,MENUITEM,1,124312,360.60548,323.03921,3
28,25-29,Female,62,FOLDER_VIEWED,1,124312,360.60548,323.03921,4
28,25-29,Female,62,BUTTON,1,124312,360.60548,323.03921,5
28,25-29,Female,62,MENU,1,124312,360.60548,323.03921,6
28,25-29,Female,62,MENUITEM,1,124312,360.60548,323.03921,7
28,25-29,Female,62,FOLDER_VIEWED,1,124312,360.60548,323.03921,8
28,25-29,Female,62,TEXTBOX_ONFOCUS,1,124312,360.60548,323.03921,9
28,25-29,Female,62,TEXTBOX_USE,1,124312,360.60548,323.03921,10
28,25-29,Female,62,TEXTBOX_KILLFOCUS,1,124312,360.60548,323.03921,11
28,25-29,Female,62,NEW_FOLDER,1,124312,360.60548,323.03921,12
28,25-29,Female,62,MAIL_VIEWED,1,124312,360.60548,323.03921,13
28,25-29,Female,62,MAIL_DRAG,1,124312,360.60548,323.03921,14
28,25-29,Female,62,FOLDER_VIEWED,1,124312,360.60548,323.03921,15
28,25-29,Female,62,MAIL_DROP,1,124312,360.60548,323.03921,16
28,25-29,Female,62,MAIL_MOVED,1,124312,360.60548,323.03921,17
28,25-29,Female,62,MAIL_VIEWED,1,124312,360.60548,323.03921,18
28,25-29,Female,62,MENU,1,124312,360.60548,323.03921,19
28,25-29,Female,62,MENUITEM,1,124312,360.60548,323.03921,20
28,25-29,Female,62,FOLDER_VIEWED,1,124312,360.60548,323.03921,21
28,25-29,Female,62,TEXTBOX_ONFOCUS,1,124312,360.60548,323.03921,22
28,25-29,Female,62,TEXTBOX_USE,1,124312,360.60548,323.03921,23
28,25-29,Female,62,TEXTBOX_KILLFOCUS,1,124312,360.60548,323.03921,24
28,25-29,Female,62,NEW_FOLDER,1,124312,360.60548,323.03921,25
28,25-29,Female,62,MAIL_VIEWED,1,124312,360.60548,323.03921,26
28,25-29,Female,62,MAIL_DRAG,1,124312,360.60548,323.03921,27
28,25-29,Female,62,MAIL_VIEWED,1,124312,360.60548,323.03921,28
28,25-29,Female,62,FOLDER_VIEWED,1,124312,360.60548,323.03921,29
28,25-29,Female,62,MAIL_DROP,1,124312,360.60548,323.03921,30
28,25-29,Female,62,MAIL_MOVED,1,124312,360.60548,323.03921,31
28,25-29,Female,62,MAIL_VIEWED,1,124312,360.60548,323.03921,32
28,25-29,Female,62,MAIL_DRAG,1,124312,360.60548,323.03921,33
28,25-29,Female,62,MAIL_VIEWED,1,124312,360.60548,323.03921,34
28,25-29,Female,62,FOLDER_VIEWED,1,124312,360.60548,323.03921,35
28,25-29,Female,62,MAIL_DROP,1,124312,360.60548,323.03921,36
28,25-29,Female,62,MAIL_MOVED,1,124312,360.60548,323.03921,37
28,25-29,Female,62,MAIL_VIEWED,1,124312,360.60548,323.03921,38
28,25-29,Female,62,MAIL_DRAG,1,124312,360.60548,323.03921,39
28,25-29,Female,62,MAIL_VIEWED,1,124312,360.60548,323.03921,40
28,25-29,Female,62,FOLDER_VIEWED,1,124312,360.60548,323.03921,41
28,25-29,Female,62,MAIL_DROP,1,124312,360.60548,323.03921,42
28,25-29,Female,62,MAIL_MOVED,1,124312,360.60548,323.03921,43
28,25-29,Female,62,FOLDER_VIEWED,1,124312,360.60548,323.03921,44
28,25-29,Female,62,MAIL_VIEWED,1,124312,360.60548,323.03921,45
28,25-29,Female,62,FOLDER_VIEWED,1,124312,360.60548,323.03921,46
28,25-29,Female,62,MAIL_VIEWED,1,124312,360.60548,323.03921,47
28,25-29,Female,62,MAIL_DRAG,1,124312,360.60548,323.03921,48
28,25-29,Female,62,FOLDER_VIEWED,1,124312,360.60548,323.03921,49
28,25-29,Female,62,MAIL_DROP,1,124312,360.60548,323.03921,50
28,25-29,Female,62,MAIL_MOVED,1,124312,360.60548,323.03921,51
28,25-29,Female,62,FOLDER_VIEWED,1,124312,360.60548,323.03921,52
28,25-29,Female,62,MAIL_VIEWED,1,124312,360.60548,323.03921,53
28,25-29,Female,62,FOLDER_VIEWED,1,124312,360.60548,323.03921,54
28,25-29,Female,62,MAIL_VIEWED,1,124312,360.60548,323.03921,55
28,25-29,Female,62,NEXT_INQUIRY,1,124312,360.60548,323.03921,56
36,25-29,Female,1,TOOLBAR,0,49484,248.58201,241.43674,0
36,25-29,Female,1,NEXT_INQUIRY,0,49484,248.58201,241.43674,1
38,30-34,Female,45,FOLDER_VIEWED,1,168541,317.65405,330.99138,0
38,30-34,Female,45,MENU,1,168541,317.65405,330.99138,1
38,30-34,Female,45,MENUITEM,1,168541,317.65405,330.99138,2
38,30-34,Female,45,INVALID_TYPE,1,168541,317.65405,330.99138,3
38,30-34,Female,45,TEXTBOX_ONFOCUS,1,168541,317.65405,330.99138,4
38,30-34,Female,45,TEXTBOX_USE,1,168541,317.65405,330.99138,5
38,30-34,Female,45,TEXTBOX_KILLFOCUS,1,168541,317.65405,330.99138,6
38,30-34,Female,45,FOLDER_VIEWED,1,168541,317.65405,330.99138,7
38,30-34,Female,45,NEW_FOLDER,1,168541,317.65405,330.99138,8
38,30-34,Female,45,FOLDER_VIEWED,1,168541,317.65405,330.99138,9
38,30-34,Female,45,MAIL_VIEWED,1,168541,317.65405,330.99138,10
38,30-34,Female,45,MAIL_DRAG,1,168541,317.65405,330.99138,11
38,30-34,Female,45,MAIL_VIEWED,1,168541,317.65405,330.99138,12
38,30-34,Female,45,FOLDER_VIEWED,1,168541,317.65405,330.99138,13
38,30-34,Female,45,MAIL_DROP,1,168541,317.65405,330.99138,14
38,30-34,Female,45,MAIL_MOVED,1,168541,317.65405,330.99138,15
38,30-34,Female,45,FOLDER_VIEWED,1,168541,317.65405,330.99138,16
38,30-34,Female,45,MAIL_VIEWED,1,168541,317.65405,330.99138,17
38,30-34,Female,45,MENU,1,168541,317.65405,330.99138,18
38,30-34,Female,45,MENUITEM,1,168541,317.65405,330.99138,19
38,30-34,Female,45,TEXTBOX_ONFOCUS,1,168541,317.65405,330.99138,20
38,30-34,Female,45,TEXTBOX_USE,1,168541,317.65405,330.99138,21
38,30-34,Female,45,TEXTBOX_KILLFOCUS,1,168541,317.65405,330.99138,22
38,30-34,Female,45,FOLDER_VIEWED,1,168541,317.65405,330.99138,23
38,30-34,Female,45,NEW_FOLDER,1,168541,317.65405,330.99138,24
38,30-34,Female,45,MAIL_VIEWED,1,168541,317.65405,330.99138,25
38,30-34,Female,45,MAIL_DRAG,1,168541,317.65405,330.99138,26
38,30-34,Female,45,MAIL_VIEWED,1,168541,317.65405,330.99138,27
38,30-34,Female,45,FOLDER_VIEWED,1,168541,317.65405,330.99138,28
38,30-34,Female,45,MAIL_DROP,1,168541,317.65405,330.99138,29
38,30-34,Female,45,MAIL_MOVED,1,168541,317.65405,330.99138,30
38,30-34,Female,45,MAIL_VIEWED,1,168541,317.65405,330.99138,31
38,30-34,Female,45,MAIL_DRAG,1,168541,317.65405,330.99138,32
38,30-34,Female,45,MAIL_VIEWED,1,168541,317.65405,330.99138,33
38,30-34,Female,45,FOLDER_VIEWED,1,168541,317.65405,330.99138,34
38,30-34,Female,45,MAIL_DROP,1,168541,317.65405,330.99138,35
38,30-34,Female,45,MAIL_MOVED,1,168541,317.65405,330.99138,36
38,30-34,Female,45,MAIL_VIEWED,1,168541,317.65405,330.99138,37
38,30-34,Female,45,MAIL_DRAG,1,168541,317.65405,330.99138,38
38,30-34,Female,45,MAIL_VIEWED,1,168541,317.65405,330.99138,39
38,30-34,Female,45,FOLDER_VIEWED,1,168541,317.65405,330.99138,40
38,30-34,Female,45,MAIL_DROP,1,168541,317.65405,330.99138,41
38,30-34,Female,45,MAIL_MOVED,1,168541,317.65405,330.99138,42
38,30-34,Female,45,MAIL_VIEWED,1,168541,317.65405,330.99138,43
38,30-34,Female,45,MAIL_DRAG,1,168541,317.65405,330.99138,44
38,30-34,Female,45,FOLDER_VIEWED,1,168541,317.65405,330.99138,45
38,30-34,Female,45,MAIL_DROP,1,168541,317.65405,330.99138,46
38,30-34,Female,45,MAIL_MOVED,1,168541,317.65405,330.99138,47
38,30-34,Female,45,NEXT_INQUIRY,1,168541,317.65405,330.99138,48
45,35-39,Male,3,MAIL_VIEWED,0,49264,287.46215,255.86062,0
45,35-39,Male,3,NEXT_INQUIRY,0,49264,287.46215,255.86062,1
47,50-54,Male,3,MAIL_DRAG,0,56444,245.32415,255.0472,0
47,50-54,Male,3,FOLDER_VIEWED,0,56444,245.32415,255.0472,1
47,50-54,Male,3,MAIL_DROP,0,56444,245.32415,255.0472,2
47,50-54,Male,3,MAIL_MOVED,0,56444,245.32415,255.0472,3
47,50-54,Male,3,NEXT_INQUIRY,0,56444,245.32415,255.0472,4
48,50-54,Male,2,MAIL_VIEWED,0,57915,274.7747,247.802,0
48,50-54,Male,2,FOLDER_VIEWED,0,57915,274.7747,247.802,1
48,50-54,Male,2,NEXT_INQUIRY,0,57915,274.7747,247.802,2
50,45-49,Female,0,NEXT_INQUIRY,0,4144,194.10623,202.31656,0
53,30-34,Female,39,FOLDER_VIEWED,1,150100,350.15972,345.45954,0
53,30-34,Female,39,MENU,1,150100,350.15972,345.45954,1
53,30-34,Female,39,MENUITEM,1,150100,350.15972,345.45954,2
53,30-34,Female,39,TEXTBOX_ONFOCUS,1,150100,350.15972,345.45954,3
53,30-34,Female,39,TEXTBOX_USE,1,150100,350.15972,345.45954,4
53,30-34,Female,39,TEXTBOX_KILLFOCUS,1,150100,350.15972,345.45954,5
53,30-34,Female,39,BUTTON,1,150100,350.15972,345.45954,6
53,30-34,Female,39,FOLDER_VIEWED,1,150100,350.15972,345.45954,7
53,30-34,Female,39,NEW_FOLDER,1,150100,350.15972,345.45954,8
53,30-34,Female,39,FOLDER_VIEWED,1,150100,350.15972,345.45954,9
53,30-34,Female,39,MAIL_VIEWED,1,150100,350.15972,345.45954,10
53,30-34,Female,39,MAIL_DRAG,1,150100,350.15972,345.45954,11
53,30-34,Female,39,MAIL_VIEWED,1,150100,350.15972,345.45954,12
53,30-34,Female,39,FOLDER_VIEWED,1,150100,350.15972,345.45954,13
53,30-34,Female,39,MAIL_DROP,1,150100,350.15972,345.45954,14
53,30-34,Female,39,MAIL_MOVED,1,150100,350.15972,345.45954,15
53,30-34,Female,39,MAIL_VIEWED,1,150100,350.15972,345.45954,16
53,30-34,Female,39,MAIL_DRAG,1,150100,350.15972,345.45954,17
53,30-34,Female,39,MAIL_VIEWED,1,150100,350.15972,345.45954,18
53,30-34,Female,39,FOLDER_VIEWED,1,150100,350.15972,345.45954,19
53,30-34,Female,39,MAIL_DROP,1,150100,350.15972,345.45954,20
53,30-34,Female,39,MAIL_MOVED,1,150100,350.15972,345.45954,21
53,30-34,Female,39,MAIL_VIEWED,1,150100,350.15972,345.45954,22
53,30-34,Female,39,MAIL_DRAG,1,150100,350.15972,345.45954,23
53,30-34,Female,39,MAIL_VIEWED,1,150100,350.15972,345.45954,24
53,30-34,Female,39,FOLDER_VIEWED,1,150100,350.15972,345.45954,25
53,30-34,Female,39,MAIL_DROP,1,150100,350.15972,345.45954,26
53,30-34,Female,39,MAIL_MOVED,1,150100,350.15972,345.45954,27
53,30-34,Female,39,MAIL_VIEWED,1,150100,350.15972,345.45954,28
53,30-34,Female,39,MAIL_DRAG,1,150100,350.15972,345.45954,29
53,30-34,Female,39,MAIL_VIEWED,1,150100,350.15972,345.45954,30
53,30-34,Female,39,FOLDER_VIEWED,1,150100,350.15972,345.45954,31
53,30-34,Female,39,MAIL_DROP,1,150100,350.15972,345.45954,32
53,30-34,Female,39,MAIL_MOVED,1,150100,350.15972,345.45954,33
53,30-34,Female,39,MAIL_VIEWED,1,150100,350.15972,345.45954,34
53,30-34,Female,39,MAIL_DRAG,1,150100,350.15972,345.45954,35
53,30-34,Female,39,FOLDER_VIEWED,1,150100,350.15972,345.45954,36
53,30-34,Female,39,MAIL_DROP,1,150100,350.15972,345.45954,37
53,30-34,Female,39,MAIL_MOVED,1,150100,350.15972,345.45954,38
53,30-34,Female,39,FOLDER_VIEWED,1,150100,350.15972,345.45954,39
53,30-34,Female,39,MAIL_VIEWED,1,150100,350.15972,345.45954,40
53,30-34,Female,39,FOLDER_VIEWED,1,150100,350.15972,345.45954,41
53,30-34,Female,39,NEXT_INQUIRY,1,150100,350.15972,345.45954,42
56,45-49,Male,44,FOLDER_VIEWED,1,244826,294.97954,274.29884,0
56,45-49,Male,44,MENU,1,244826,294.97954,274.29884,1
56,45-49,Male,44,MENUITEM,1,244826,294.97954,274.29884,2
56,45-49,Male,44,TEXTBOX_ONFOCUS,1,244826,294.97954,274.29884,3
56,45-49,Male,44,TEXTBOX_USE,1,244826,294.97954,274.29884,4
56,45-49,Male,44,TEXTBOX_KILLFOCUS,1,244826,294.97954,274.29884,5
56,45-49,Male,44,BUTTON,1,244826,294.97954,274.29884,6
56,45-49,Male,44,FOLDER_VIEWED,1,244826,294.97954,274.29884,7
56,45-49,Male,44,NEW_FOLDER,1,244826,294.97954,274.29884,8
56,45-49,Male,44,FOLDER_VIEWED,1,244826,294.97954,274.29884,9
56,45-49,Male,44,TOOLBAR,1,244826,294.97954,274.29884,10
56,45-49,Male,44,FOLDER_VIEWED,1,244826,294.97954,274.29884,11
56,45-49,Male,44,MENU,1,244826,294.97954,274.29884,12
56,45-49,Male,44,SORT_MENU,1,244826,294.97954,274.29884,13
56,45-49,Male,44,BUTTON,1,244826,294.97954,274.29884,14
56,45-49,Male,44,FOLDER_VIEWED,1,244826,294.97954,274.29884,15
56,45-49,Male,44,MAIL_VIEWED,1,244826,294.97954,274.29884,16
56,45-49,Male,44,TOOLBAR,1,244826,294.97954,274.29884,17
56,45-49,Male,44,FOLDER_VIEWED,1,244826,294.97954,274.29884,18
56,45-49,Male,44,MAIL_MOVED,1,244826,294.97954,274.29884,19
56,45-49,Male,44,MAIL_VIEWED,1,244826,294.97954,274.29884,20
56,45-49,Male,44,TOOLBAR,1,244826,294.97954,274.29884,21
56,45-49,Male,44,FOLDER_VIEWED,1,244826,294.97954,274.29884,22
56,45-49,Male,44,MAIL_MOVED,1,244826,294.97954,274.29884,23
56,45-49,Male,44,MAIL_VIEWED,1,244826,294.97954,274.29884,24
56,45-49,Male,44,TOOLBAR,1,244826,294.97954,274.29884,25
56,45-49,Male,44,FOLDER_VIEWED,1,244826,294.97954,274.29884,26
56,45-49,Male,44,MAIL_MOVED,1,244826,294.97954,274.29884,27
56,45-49,Male,44,MAIL_VIEWED,1,244826,294.97954,274.29884,28
56,45-49,Male,44,FOLDER_VIEWED,1,244826,294.97954,274.29884,29
56,45-49,Male,44,TOOLBAR,1,244826,294.97954,274.29884,30
56,45-49,Male,44,FOLDER_VIEWED,1,244826,294.97954,274.29884,31
56,45-49,Male,44,NEXT_INQUIRY,1,244826,294.97954,274.29884,32
59,60-65,Female,30,TOOLBAR,0,346496,288.84054,264.30483,0
59,60-65,Female,30,FOLDER_VIEWED,0,346496,288.84054,264.30483,1
59,60-65,Female,30,GET_HELP,0,346496,288.84054,264.30483,2
59,60-65,Female,30,BUTTON,0,346496,288.84054,264.30483,3
59,60-65,Female,30,MENU,0,346496,288.84054,264.30483,4
59,60-65,Female,30,MENUITEM,0,346496,288.84054,264.30483,5
59,60-65,Female,30,TEXTBOX_ONFOCUS,0,346496,288.84054,264.30483,6
59,60-65,Female,30,TEXTBOX_USE,0,346496,288.84054,264.30483,7
59,60-65,Female,30,TEXTBOX_KILLFOCUS,0,346496,288.84054,264.30483,8
59,60-65,Female,30,BUTTON,0,346496,288.84054,264.30483,9
59,60-65,Female,30,FOLDER_VIEWED,0,346496,288.84054,264.30483,10
59,60-65,Female,30,NEW_FOLDER,0,346496,288.84054,264.30483,11
59,60-65,Female,30,MENU,0,346496,288.84054,264.30483,12
59,60-65,Female,30,MENUITEM,0,346496,288.84054,264.30483,13
59,60-65,Female,30,FOLDER_VIEWED,0,346496,288.84054,264.30483,14
59,60-65,Female,30,BUTTON,0,346496,288.84054,264.30483,15
59,60-65,Female,30,FOLDER_VIEWED,0,346496,288.84054,264.30483,16
59,60-65,Female,30,GET_HELP,0,346496,288.84054,264.30483,17
59,60-65,Female,30,BUTTON,0,346496,288.84054,264.30483,18
59,60-65,Female,30,MENU,0,346496,288.84054,264.30483,19
59,60-65,Female,30,MAIL_VIEWED,0,346496,288.84054,264.30483,20
59,60-65,Female,30,MAIL_DRAG,0,346496,288.84054,264.30483,21
59,60-65,Female,30,TOOLBAR,0,346496,288.84054,264.30483,22
59,60-65,Female,30,MC_HELP_TOOLBAR,0,346496,288.84054,264.30483,23
59,60-65,Female,30,MAIL_DELETED,0,346496,288.84054,264.30483,24
59,60-65,Female,30,MAIL_VIEWED,0,346496,288.84054,264.30483,25
59,60-65,Female,30,NEXT_INQUIRY,0,346496,288.84054,264.30483,26
62,45-49,Male,43,TOOLBAR,0,171475,278.23929,261.02892,0
62,45-49,Male,43,MAIL_VIEWED,0,171475,278.23929,261.02892,1
62,45-49,Male,43,TOOLBAR,0,171475,278.23929,261.02892,2
62,45-49,Male,43,FOLDER_VIEWED,0,171475,278.23929,261.02892,3
62,45-49,Male,43,MAIL_VIEWED,0,171475,278.23929,261.02892,4
62,45-49,Male,43,FOLDER_VIEWED,0,171475,278.23929,261.02892,5
62,45-49,Male,43,TOOLBAR,0,171475,278.23929,261.02892,6
62,45-49,Male,43,TEXTBOX_ONFOCUS,0,171475,278.23929,261.02892,7
62,45-49,Male,43,TEXTBOX_KILLFOCUS,0,171475,278.23929,261.02892,8
62,45-49,Male,43,TEXTBOX_ONFOCUS,0,171475,278.23929,261.02892,9
62,45-49,Male,43,TEXTBOX_KILLFOCUS,0,171475,278.23929,261.02892,10
62,45-49,Male,43,NEXT_INQUIRY,0,171475,278.23929,261.02892,11
62,45-49,Male,43,TEXTBOX_ONFOCUS,0,171475,278.23929,261.02892,12
62,45-49,Male,43,TEXTBOX_KILLFOCUS,0,171475,278.23929,261.02892,13
62,45-49,Male,43,END_CANCEL,0,171475,278.23929,261.02892,14
62,45-49,Male,43,FOLDER_VIEWED,0,171475,278.23929,261.02892,15
62,45-49,Male,43,MAIL_DRAG,0,171475,278.23929,261.02892,16
62,45-49,Male,43,MAIL_VIEWED,0,171475,278.23929,261.02892,17
62,45-49,Male,43,MAIL_DRAG,0,171475,278.23929,261.02892,18
62,45-49,Male,43,MAIL_VIEWED,0,171475,278.23929,261.02892,19
62,45-49,Male,43,FOLDER_VIEWED,0,171475,278.23929,261.02892,20
62,45-49,Male,43,MAIL_DROP,0,171475,278.23929,261.02892,21
62,45-49,Male,43,MAIL_MOVED,0,171475,278.23929,261.02892,22
62,45-49,Male,43,MAIL_VIEWED,0,171475,278.23929,261.02892,23
62,45-49,Male,43,MAIL_DRAG,0,171475,278.23929,261.02892,24
62,45-49,Male,43,NEXT_INQUIRY,0,171475,278.23929,261.02892,25
68,25-29,Female,36,FOLDER_VIEWED,1,225303,266.87623,251.28521,0
68,25-29,Female,36,MAIL_VIEWED,1,225303,266.87623,251.28521,1
68,25-29,Female,36,FOLDER_VIEWED,1,225303,266.87623,251.28521,2
68,25-29,Female,36,TOOLBAR,1,225303,266.87623,251.28521,3
68,25-29,Female,36,MC_HELP_TOOLBAR,1,225303,266.87623,251.28521,4
68,25-29,Female,36,MENU,1,225303,266.87623,251.28521,5
68,25-29,Female,36,MENUITEM,1,225303,266.87623,251.28521,6
68,25-29,Female,36,TEXTBOX_ONFOCUS,1,225303,266.87623,251.28521,7
68,25-29,Female,36,TEXTBOX_USE,1,225303,266.87623,251.28521,8
68,25-29,Female,36,TEXTBOX_KILLFOCUS,1,225303,266.87623,251.28521,9
68,25-29,Female,36,BUTTON,1,225303,266.87623,251.28521,10
68,25-29,Female,36,FOLDER_VIEWED,1,225303,266.87623,251.28521,11
68,25-29,Female,36,NEW_FOLDER,1,225303,266.87623,251.28521,12
68,25-29,Female,36,MAIL_VIEWED,1,225303,266.87623,251.28521,13
68,25-29,Female,36,MAIL_DRAG,1,225303,266.87623,251.28521,14
68,25-29,Female,36,MAIL_VIEWED,1,225303,266.87623,251.28521,15
68,25-29,Female,36,FOLDER_VIEWED,1,225303,266.87623,251.28521,16
68,25-29,Female,36,MAIL_DROP,1,225303,266.87623,251.28521,17
68,25-29,Female,36,MAIL_MOVED,1,225303,266.87623,251.28521,18
68,25-29,Female,36,MAIL_VIEWED,1,225303,266.87623,251.28521,19
68,25-29,Female,36,MAIL_DRAG,1,225303,266.87623,251.28521,20
68,25-29,Female,36,MAIL_VIEWED,1,225303,266.87623,251.28521,21
68,25-29,Female,36,FOLDER_VIEWED,1,225303,266.87623,251.28521,22
68,25-29,Female,36,MAIL_DROP,1,225303,266.87623,251.28521,23
68,25-29,Female,36,MAIL_MOVED,1,225303,266.87623,251.28521,24
68,25-29,Female,36,MAIL_VIEWED,1,225303,266.87623,251.28521,25
68,25-29,Female,36,MAIL_DRAG,1,225303,266.87623,251.28521,26
68,25-29,Female,36,FOLDER_VIEWED,1,225303,266.87623,251.28521,27
68,25-29,Female,36,MAIL_DROP,1,225303,266.87623,251.28521,28
68,25-29,Female,36,MAIL_MOVED,1,225303,266.87623,251.28521,29
68,25-29,Female,36,MAIL_VIEWED,1,225303,266.87623,251.28521,30
68,25-29,Female,36,MAIL_DRAG,1,225303,266.87623,251.28521,31
68,25-29,Female,36,FOLDER_VIEWED,1,225303,266.87623,251.28521,32
68,25-29,Female,36,MAIL_DROP,1,225303,266.87623,251.28521,33
68,25-29,Female,36,MAIL_MOVED,1,225303,266.87623,251.28521,34
68,25-29,Female,36,MAIL_VIEWED,1,225303,266.87623,251.28521,35
68,25-29,Female,36,NEXT_INQUIRY,1,225303,266.87623,251.28521,36
70,60-65,Male,0,NEXT_INQUIRY,0,4197,227.24911,247.24446,0
74,30-34,Male,33,MENU,0,156518,244.91508,240.76564,0
74,30-34,Male,33,MENUITEM,0,156518,244.91508,240.76564,1
74,30-34,Male,33,TEXTBOX_ONFOCUS,0,156518,244.91508,240.76564,2
74,30-34,Male,33,TEXTBOX_USE,0,156518,244.91508,240.76564,3
74,30-34,Male,33,TEXTBOX_KILLFOCUS,0,156518,244.91508,240.76564,4
74,30-34,Male,33,BUTTON,0,156518,244.91508,240.76564,5
74,30-34,Male,33,TOOLBAR,0,156518,244.91508,240.76564,6
74,30-34,Male,33,MENU,0,156518,244.91508,240.76564,7
74,30-34,Male,33,MENUITEM,0,156518,244.91508,240.76564,8
74,30-34,Male,33,FOLDER_VIEWED,0,156518,244.91508,240.76564,9
74,30-34,Male,33,FOLDER_UNFOLDED,0,156518,244.91508,240.76564,10
74,30-34,Male,33,FOLDER_VIEWED,0,156518,244.91508,240.76564,11
74,30-34,Male,33,FOLDER_FOLDED,0,156518,244.91508,240.76564,12
74,30-34,Male,33,NEW_FOLDER,0,156518,244.91508,240.76564,13
74,30-34,Male,33,NEXT_INQUIRY,0,156518,244.91508,240.76564,14
74,30-34,Male,33,END_CANCEL,0,156518,244.91508,240.76564,15
74,30-34,Male,33,FOLDER_VIEWED,0,156518,244.91508,240.76564,16
74,30-34,Male,33,MAIL_DRAG,0,156518,244.91508,240.76564,17
74,30-34,Male,33,MAIL_VIEWED,0,156518,244.91508,240.76564,18
74,30-34,Male,33,FOLDER_VIEWED,0,156518,244.91508,240.76564,19
74,30-34,Male,33,MAIL_DROP,0,156518,244.91508,240.76564,20
74,30-34,Male,33,MAIL_MOVED,0,156518,244.91508,240.76564,21
74,30-34,Male,33,FOLDER_VIEWED,0,156518,244.91508,240.76564,22
74,30-34,Male,33,MAIL_DRAG,0,156518,244.91508,240.76564,23
74,30-34,Male,33,FOLDER_VIEWED,0,156518,244.91508,240.76564,24
74,30-34,Male,33,MAIL_DROP,0,156518,244.91508,240.76564,25
74,30-34,Male,33,MAIL_MOVED,0,156518,244.91508,240.76564,26
74,30-34,Male,33,NEXT_INQUIRY,0,156518,244.91508,240.76564,27
80,40-44,Male,30,MAIL_VIEWED,1,145501,294.38255,231.50604,0
80,40-44,Male,30,MENU,1,145501,294.38255,231.50604,1
80,40-44,Male,30,MENUITEM,1,145501,294.38255,231.50604,2
80,40-44,Male,30,TEXTBOX_ONFOCUS,1,145501,294.38255,231.50604,3
80,40-44,Male,30,TEXTBOX_USE,1,145501,294.38255,231.50604,4
80,40-44,Male,30,TEXTBOX_KILLFOCUS,1,145501,294.38255,231.50604,5
80,40-44,Male,30,BUTTON,1,145501,294.38255,231.50604,6
80,40-44,Male,30,FOLDER_VIEWED,1,145501,294.38255,231.50604,7
80,40-44,Male,30,NEW_FOLDER,1,145501,294.38255,231.50604,8
80,40-44,Male,30,MAIL_DRAG,1,145501,294.38255,231.50604,9
80,40-44,Male,30,MAIL_VIEWED,1,145501,294.38255,231.50604,10
80,40-44,Male,30,FOLDER_VIEWED,1,145501,294.38255,231.50604,11
80,40-44,Male,30,MAIL_DROP,1,145501,294.38255,231.50604,12
80,40-44,Male,30,MAIL_MOVED,1,145501,294.38255,231.50604,13
80,40-44,Male,30,MAIL_VIEWED,1,145501,294.38255,231.50604,14
80,40-44,Male,30,MAIL_DRAG,1,145501,294.38255,231.50604,15
80,40-44,Male,30,MAIL_VIEWED,1,145501,294.38255,231.50604,16
80,40-44,Male,30,FOLDER_VIEWED,1,145501,294.38255,231.50604,17
80,40-44,Male,30,MAIL_DROP,1,145501,294.38255,231.50604,18
80,40-44,Male,30,MAIL_MOVED,1,145501,294.38255,231.50604,19
80,40-44,Male,30,MAIL_VIEWED,1,145501,294.38255,231.50604,20
80,40-44,Male,30,MAIL_DRAG,1,145501,294.38255,231.50604,21
80,40-44,Male,30,FOLDER_VIEWED,1,145501,294.38255,231.50604,22
80,40-44,Male,30,MAIL_DROP,1,145501,294.38255,231.50604,23
80,40-44,Male,30,MAIL_MOVED,1,145501,294.38255,231.50604,24
80,40-44,Male,30,NEXT_INQUIRY,1,145501,294.38255,231.50604,25
80,40-44,Male,30,TEXTBOX_ONFOCUS,1,145501,294.38255,231.50604,26
80,40-44,Male,30,TEXTBOX_KILLFOCUS,1,145501,294.38255,231.50604,27
82,25-29,Female,27,FOLDER_VIEWED,0,114294,219.59458,180.79755,0
82,25-29,Female,27,MAIL_VIEWED,0,114294,219.59458,180.79755,1
82,25-29,Female,27,MAIL_DRAG,0,114294,219.59458,180.79755,2
82,25-29,Female,27,MAIL_VIEWED,0,114294,219.59458,180.79755,3
82,25-29,Female,27,FOLDER_VIEWED,0,114294,219.59458,180.79755,4
82,25-29,Female,27,MAIL_DROP,0,114294,219.59458,180.79755,5
82,25-29,Female,27,MAIL_MOVED,0,114294,219.59458,180.79755,6
82,25-29,Female,27,MAIL_DRAG,0,114294,219.59458,180.79755,7
82,25-29,Female,27,MAIL_VIEWED,0,114294,219.59458,180.79755,8
82,25-29,Female,27,FOLDER_VIEWED,0,114294,219.59458,180.79755,9
82,25-29,Female,27,MAIL_DROP,0,114294,219.59458,180.79755,10
82,25-29,Female,27,MAIL_MOVED,0,114294,219.59458,180.79755,11
