AGEP,SCHL,SEX,ESP,CIT,MIG,MIL,ANC,DEAR,DEYE,DREM,PINCP,ESR,FER,label
70.0,21.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,21300.0,6.0,0.0,False
41.0,23.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,38000.0,1.0,0.0,False
60.0,16.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,20000.0,1.0,0.0,False
34.0,16.0,1.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,40010.0,1.0,0.0,False
23.0,16.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,35000.0,1.0,0.0,False
15.0,13.0,2.0,2.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,True
57.0,20.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,False
11.0,8.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
28.0,21.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,50000.0,4.0,0.0,False
26.0,20.0,2.0,0.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,83050.0,1.0,2.0,True
27.0,16.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
40.0,21.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,50000.0,1.0,2.0,False
88.0,9.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,4800.0,6.0,0.0,False
68.0,21.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,21780.0,6.0,0.0,False
53.0,24.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,129000.0,1.0,0.0,False
50.0,21.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,False
16.0,13.0,1.0,2.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,6.0,0.0,True
55.0,13.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,6000.0,1.0,0.0,False
61.0,21.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,6.0,0.0,False
0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,False
18.0,14.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
22.0,21.0,1.0,0.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,51000.0,1.0,0.0,False
38.0,18.0,2.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,0.0,6.0,2.0,False
61.0,20.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,145000.0,1.0,0.0,False
69.0,22.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,1900.0,6.0,0.0,True
22.0,21.0,1.0,0.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,3000.0,6.0,0.0,False
40.0,16.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,50000.0,1.0,0.0,False
56.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,28800.0,1.0,0.0,False
67.0,19.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,37600.0,6.0,0.0,False
9.0,6.0,2.0,8.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
6.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
37.0,20.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,900.0,6.0,2.0,False
1.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,False
10.0,6.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
55.0,20.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,11100.0,6.0,0.0,False
49.0,11.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,26300.0,1.0,2.0,False
51.0,19.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,6500.0,1.0,0.0,False
59.0,6.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,30000.0,1.0,0.0,False
66.0,17.0,1.0,0.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,33300.0,6.0,0.0,False
75.0,22.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,16000.0,3.0,0.0,True
76.0,21.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,77500.0,6.0,0.0,False
20.0,17.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,1200.0,6.0,0.0,False
61.0,16.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,25000.0,1.0,0.0,False
68.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2400.0,6.0,0.0,False
79.0,24.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,169000.0,6.0,0.0,True
48.0,21.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,190000.0,1.0,0.0,False
3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False
44.0,21.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,100000.0,1.0,0.0,True
19.0,18.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
22.0,16.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,22000.0,1.0,2.0,False
25.0,16.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,19800.0,1.0,1.0,True
34.0,19.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,28000.0,1.0,0.0,False
34.0,21.0,2.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,35000.0,1.0,2.0,False
70.0,19.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,99600.0,6.0,0.0,False
9.0,5.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
64.0,15.0,1.0,0.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,55000.0,1.0,0.0,False
47.0,16.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,39600.0,1.0,0.0,False
19.0,19.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,1600.0,1.0,0.0,False
7.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
30.0,16.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,26500.0,1.0,0.0,False
20.0,19.0,2.0,0.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,480.0,6.0,2.0,False
24.0,16.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,18900.0,6.0,1.0,False
58.0,16.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
12.0,9.0,1.0,2.0,1.0,3.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,False
44.0,16.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,24000.0,1.0,2.0,False
2.0,0.0,2.0,1.0,3.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,False
21.0,16.0,1.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,24000.0,1.0,0.0,False
21.0,16.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,6.0,2.0,False
94.0,21.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,36000.0,6.0,0.0,False
10.0,7.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
28.0,21.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,82000.0,1.0,0.0,False
21.0,16.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,26000.0,6.0,0.0,False
54.0,21.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,25000.0,1.0,0.0,False
66.0,12.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,9600.0,6.0,0.0,False
3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,False
63.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,140.0,6.0,0.0,False
18.0,16.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,False
56.0,14.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
59.0,21.0,2.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,86000.0,1.0,0.0,False
31.0,18.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,45000.0,1.0,1.0,False
16.0,13.0,1.0,8.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
28.0,21.0,1.0,0.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,73000.0,1.0,0.0,False
58.0,19.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,50000.0,1.0,0.0,False
30.0,19.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,20000.0,1.0,0.0,False
17.0,14.0,1.0,3.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,1500.0,1.0,0.0,True
41.0,21.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,48000.0,1.0,2.0,False
4.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,False
43.0,23.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,False
35.0,19.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,6500.0,1.0,0.0,False
20.0,19.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,14800.0,3.0,0.0,False
43.0,22.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,228000.0,1.0,0.0,False
52.0,17.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2400.0,6.0,0.0,False
56.0,19.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,67000.0,1.0,0.0,False
60.0,21.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,65000.0,1.0,0.0,True
42.0,15.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,34000.0,1.0,0.0,False
8.0,5.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
16.0,13.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,6.0,0.0,False
72.0,16.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,27000.0,6.0,0.0,False
34.0,22.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,250000.0,2.0,1.0,False
26.0,21.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,True
44.0,19.0,1.0,0.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,60000.0,1.0,0.0,False
30.0,9.0,1.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,18000.0,1.0,0.0,False
63.0,19.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,44000.0,6.0,0.0,False
17.0,13.0,2.0,6.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,True
37.0,21.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,20000.0,6.0,2.0,False
36.0,22.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,70000.0,1.0,0.0,False
10.0,7.0,2.0,7.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,False
62.0,19.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
38.0,20.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,120000.0,1.0,2.0,False
9.0,6.0,2.0,2.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,False
20.0,19.0,2.0,0.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,12000.0,1.0,2.0,False
36.0,15.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,12000.0,1.0,0.0,False
67.0,19.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,28600.0,1.0,0.0,False
85.0,23.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,125000.0,6.0,0.0,False
36.0,21.0,2.0,0.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,101500.0,1.0,2.0,False
37.0,24.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,97000.0,1.0,2.0,False
61.0,22.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,49000.0,6.0,0.0,False
24.0,16.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,19000.0,1.0,2.0,False
32.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,19200.0,1.0,2.0,False
19.0,19.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2000.0,1.0,0.0,False
39.0,21.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,116080.0,1.0,2.0,False
44.0,24.0,1.0,0.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,300000.0,1.0,0.0,False
65.0,20.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,155000.0,1.0,0.0,False
24.0,16.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,36400.0,1.0,0.0,False
33.0,23.0,1.0,0.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,40000.0,1.0,0.0,False
49.0,13.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,20000.0,1.0,2.0,True
17.0,13.0,1.0,3.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,0.0,6.0,0.0,False
26.0,10.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2400.0,6.0,2.0,False
33.0,21.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,152000.0,1.0,0.0,False
59.0,16.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,62000.0,1.0,0.0,False
83.0,21.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,139000.0,6.0,0.0,False
60.0,21.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,78000.0,1.0,0.0,False
34.0,15.0,1.0,0.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,13500.0,1.0,0.0,False
61.0,18.0,2.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,108000.0,1.0,0.0,False
39.0,17.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,6.0,2.0,False
75.0,21.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,17200.0,6.0,0.0,False
49.0,22.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,5200.0,1.0,2.0,False
43.0,21.0,1.0,0.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,6.0,0.0,True
56.0,9.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
30.0,16.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,35000.0,1.0,0.0,False
61.0,16.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
74.0,18.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,4000.0,6.0,0.0,True
52.0,10.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,40000.0,1.0,0.0,True
7.0,4.0,1.0,1.0,1.0,3.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,True
24.0,16.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2000.0,1.0,0.0,False
52.0,22.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,171000.0,1.0,0.0,False
27.0,20.0,2.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,3.0,2.0,False
54.0,16.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,57000.0,1.0,0.0,False
22.0,16.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,6.0,0.0,False
30.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,9000.0,6.0,0.0,False
55.0,16.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,17000.0,1.0,0.0,False
88.0,21.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,6.0,0.0,False
10.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
58.0,16.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,6.0,0.0,True
61.0,18.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
58.0,16.0,1.0,0.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,104000.0,1.0,0.0,False
82.0,22.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,9000.0,6.0,0.0,False
61.0,22.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,67000.0,1.0,0.0,False
43.0,20.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,10000.0,6.0,0.0,True
70.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,1.0,0.0,6.0,0.0,False
21.0,18.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,42000.0,1.0,0.0,False
28.0,17.0,2.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,6600.0,6.0,2.0,False
68.0,20.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,156720.0,1.0,0.0,False
44.0,13.0,1.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
47.0,11.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,8700.0,1.0,2.0,False
32.0,18.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,35000.0,4.0,0.0,False
46.0,20.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,72000.0,1.0,0.0,False
16.0,12.0,1.0,7.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,True
31.0,14.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,10800.0,6.0,0.0,False
70.0,21.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,64700.0,6.0,0.0,True
26.0,19.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,16000.0,1.0,2.0,False
83.0,19.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,7800.0,6.0,0.0,False
14.0,11.0,1.0,7.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
61.0,20.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,22000.0,6.0,0.0,False
43.0,6.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,False
47.0,21.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,90000.0,2.0,0.0,False
18.0,16.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,6.0,2.0,False
47.0,22.0,2.0,0.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,565000.0,1.0,2.0,True
52.0,19.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,0.0,6.0,0.0,True
34.0,16.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,False
3.0,1.0,2.0,7.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False
46.0,16.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,32000.0,1.0,0.0,True
10.0,7.0,2.0,5.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
71.0,16.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,20000.0,6.0,0.0,True
65.0,21.0,2.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,0.0,6.0,0.0,False
9.0,7.0,1.0,8.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
82.0,19.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,10800.0,6.0,0.0,True
51.0,21.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,95000.0,1.0,0.0,False
58.0,21.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,59000.0,1.0,0.0,False
3.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,False
18.0,16.0,1.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,5000.0,1.0,0.0,False
65.0,19.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,11000.0,1.0,0.0,False
20.0,18.0,2.0,0.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,7000.0,1.0,2.0,False
31.0,21.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,6800.0,1.0,2.0,False
33.0,15.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,25000.0,1.0,2.0,False
55.0,18.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
61.0,16.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,50000.0,1.0,0.0,False
45.0,19.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,26400.0,6.0,2.0,False
89.0,21.0,2.0,0.0,4.0,1.0,4.0,4.0,2.0,1.0,1.0,8400.0,6.0,0.0,False
58.0,20.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,0.0,6.0,0.0,False
34.0,21.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,49000.0,1.0,0.0,False
38.0,20.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,False
26.0,21.0,2.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,False
35.0,16.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,3.0,2.0,False
20.0,19.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,7000.0,1.0,2.0,False
44.0,14.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,20000.0,1.0,0.0,False
66.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,True
48.0,23.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,211000.0,1.0,0.0,False
14.0,11.0,1.0,7.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False
51.0,9.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,30800.0,1.0,0.0,False
39.0,19.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,80000.0,1.0,2.0,False
62.0,16.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
19.0,19.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
8.0,6.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,False
54.0,22.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,116000.0,1.0,0.0,False
42.0,19.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,35000.0,1.0,2.0,False
55.0,15.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,45000.0,1.0,0.0,False
38.0,21.0,2.0,0.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,100000.0,1.0,2.0,False
84.0,24.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,53000.0,6.0,0.0,False
11.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
12.0,9.0,1.0,8.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,False
25.0,16.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,24000.0,1.0,2.0,False
22.0,16.0,2.0,0.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,14100.0,1.0,2.0,False
19.0,16.0,1.0,0.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,True
6.0,3.0,1.0,5.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,True
72.0,16.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,78000.0,6.0,0.0,True
59.0,1.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,30000.0,1.0,0.0,False
34.0,21.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,80000.0,1.0,2.0,False
17.0,16.0,2.0,7.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,False
39.0,16.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,15000.0,1.0,2.0,False
66.0,19.0,1.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,22000.0,6.0,0.0,False
64.0,22.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,86000.0,1.0,0.0,False
40.0,22.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,220000.0,1.0,0.0,False
8.0,5.0,2.0,7.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
28.0,21.0,2.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,160000.0,1.0,2.0,False
0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,False
